ACCIDENT_YEAR,MONTH,LATITUDE,LONGITUDE,NATIONAL_PARK
2022,4,41.477569580078125,-124.04701232910156,Redwood
2022,5,41.88811111450195,-123.80461883544922,Redwood
2022,5,40.48699951171875,-124.09896850585938,Redwood
2022,5,40.39754867553711,-123.94851684570312,Redwood
2022,5,41.40346908569336,-123.99417114257812,Redwood
2022,5,41.02556991577149,-124.10710906982422,Redwood
2022,5,40.77919006347656,-124.18728637695312,Redwood
2022,5,40.82334899902344,-124.08820343017578,Redwood
2022,5,41.57136154174805,-124.07071685791016,Redwood
2022,5,40.91925811767578,-124.09578704833984,Redwood
2022,5,41.807838439941406,-124.14766693115234,Redwood
2022,5,40.933349609375,-124.11419677734376,Redwood
2022,5,40.415828704833984,-123.97852325439452,Redwood
2022,5,41.93444061279297,-124.16780090332033,Redwood
2022,5,40.907840728759766,-124.08850860595705,Redwood
2022,5,41.8839111328125,-123.82586669921876,Redwood
2022,5,40.80467987060547,-124.14713287353516,Redwood
2022,6,41.88069915771485,-124.13693237304688,Redwood
2022,6,41.45499038696289,-124.03121185302734,Redwood
2022,6,40.84400177001953,-124.08171844482422,Redwood
2022,6,41.3568000793457,-124.01342010498048,Redwood
2022,6,40.59513092041016,-124.16005706787108,Redwood
2022,6,40.63880920410156,-124.2108917236328,Redwood
2022,6,40.018558502197266,-123.79125213623048,Redwood
2022,6,41.94108963012695,-124.18492126464844,Redwood
2022,6,40.2819709777832,-123.88729858398438,Redwood
2022,6,40.80223846435547,-124.17372894287108,Redwood
2022,6,40.80261993408203,-124.167236328125,Redwood
2022,6,41.16815185546875,-124.10240936279295,Redwood
2022,6,41.81153106689453,-124.1086196899414,Redwood
2022,6,40.803070068359375,-124.16403198242188,Redwood
2022,6,41.07101058959961,-124.14151763916016,Redwood
2022,7,40.75352096557618,-124.19183349609376,Redwood
2022,7,41.744430541992195,-124.17201232910156,Redwood
2022,7,40.798091888427734,-124.17521667480467,Redwood
2022,7,41.62894821166992,-124.1124267578125,Redwood
2022,7,40.77540969848633,-124.19075012207033,Redwood
2022,7,41.839351654052734,-124.02864837646484,Redwood
2022,7,41.76692962646485,-124.19322204589844,Redwood
2022,7,40.98146057128906,-124.1169204711914,Redwood
2022,7,41.87266159057618,-123.84538269042967,Redwood
2022,7,41.84236907958984,-124.02247619628906,Redwood
2022,7,40.757179260253906,-124.18953704833984,Redwood
2022,7,40.886661529541016,-124.07996368408205,Redwood
2022,7,40.80467987060547,-124.1492919921875,Redwood
2022,7,41.97956848144531,-123.72071075439452,Redwood
2022,7,40.82022857666016,-124.09320068359376,Redwood
2022,7,40.748268127441406,-124.1959228515625,Redwood
2022,7,40.631858825683594,-124.2143325805664,Redwood
2022,8,41.9416389465332,-124.18611907958984,Redwood
2022,8,40.0088005065918,-123.79004669189452,Redwood
2022,8,41.88383865356445,-123.8254623413086,Redwood
2022,8,40.44319152832031,-124.03972625732422,Redwood
2022,8,40.905059814453125,-124.08368682861328,Redwood
2022,8,40.77170944213867,-124.19107818603516,Redwood
2022,8,41.70949935913086,-124.12857818603516,Redwood
2022,8,40.89754867553711,-124.08352661132812,Redwood
2022,8,41.2784309387207,-124.09398651123048,Redwood
2022,8,41.30926132202149,-124.04528045654295,Redwood
2022,9,40.785308837890625,-124.18212127685548,Redwood
2022,9,41.839210510253906,-124.02430725097656,Redwood
2022,9,41.80839157104492,-124.12962341308594,Redwood
2022,9,40.805519104003906,-124.12246704101562,Redwood
2022,9,41.868370056152344,-123.83759307861328,Redwood
2022,9,41.685279846191406,-124.10753631591795,Redwood
2022,9,40.601539611816406,-124.17079162597656,Redwood
2022,9,41.95724105834961,-124.20426177978516,Redwood
2022,9,40.80223846435547,-124.17047882080078,Redwood
2022,9,40.710250854492195,-124.21186065673828,Redwood
2022,9,40.84088897705078,-124.08162689208984,Redwood
2022,9,41.6127815246582,-124.10569763183594,Redwood
2022,9,40.940231323242195,-124.11605072021484,Redwood
2022,9,40.676910400390625,-124.20142364501952,Redwood
2022,9,41.81053924560547,-124.12132263183594,Redwood
2022,9,40.80353927612305,-124.16071319580078,Redwood
2022,9,41.055908203125,-124.12750244140624,Redwood
2022,9,40.92932891845703,-124.11302947998048,Redwood
2022,9,40.80207061767578,-124.16493225097656,Redwood
2022,9,41.75593185424805,-124.19467926025392,Redwood
2022,10,41.74013137817382,-124.16251373291016,Redwood
2022,10,40.8980712890625,-124.08358001708984,Redwood
2022,10,41.909690856933594,-124.13654327392578,Redwood
2022,10,41.96358108520508,-123.74669647216795,Redwood
2022,10,40.60110092163086,-124.16976165771484,Redwood
2022,10,40.90299987792969,-124.08616638183594,Redwood
2022,10,40.799808502197266,-124.17507934570312,Redwood
2022,10,40.804710388183594,-124.15258026123048,Redwood
2022,10,40.80086135864258,-124.17527770996094,Redwood
2022,10,40.801128387451165,-124.17176818847656,Redwood
2022,10,40.75407028198242,-124.19129943847656,Redwood
2022,10,40.88964080810547,-124.07955169677734,Redwood
2022,10,40.22793960571289,-123.82955169677734,Redwood
2022,10,41.826370239257805,-124.14491271972656,Redwood
2022,10,41.86775970458984,-123.83648681640624,Redwood
2022,10,41.64059066772461,-124.11540985107422,Redwood
2022,11,40.80276870727539,-124.16618347167967,Redwood
2022,11,41.84725189208984,-123.91488647460938,Redwood
2022,11,40.87873840332031,-124.08220672607422,Redwood
2022,11,40.622100830078125,-124.21279144287108,Redwood
2022,11,40.8046989440918,-124.15293884277344,Redwood
2022,11,40.800491333007805,-124.17501068115234,Redwood
2022,11,41.8951416015625,-123.785400390625,Redwood
2022,11,41.01887130737305,-124.10639190673828,Redwood
2022,11,40.29246139526367,-123.89476013183594,Redwood
2022,11,41.87200164794922,-123.84868621826172,Redwood
2022,11,40.30624008178711,-123.90248107910156,Redwood
2022,11,41.19440078735352,-124.11054229736328,Redwood
2022,11,41.838809967041016,-124.03585815429688,Redwood
2022,11,40.77151107788086,-124.19126129150392,Redwood
2022,12,40.80488967895508,-124.14898681640624,Redwood
2022,12,40.78535842895508,-124.18213653564452,Redwood
2022,12,40.820289611816406,-124.0933074951172,Redwood
2022,12,40.641639709472656,-124.2093505859375,Redwood
2022,12,40.641700744628906,-124.20937347412108,Redwood
2022,12,40.26689910888672,-123.87158966064452,Redwood
2022,12,41.9334716796875,-123.75698852539062,Redwood
2022,12,40.80580139160156,-124.12229919433594,Redwood
2022,12,40.80337905883789,-124.16179656982422,Redwood
2022,12,40.903289794921875,-124.08676910400392,Redwood
2022,12,41.97325897216797,-123.74215698242188,Redwood
2022,12,40.80261993408203,-124.16725158691406,Redwood
2022,12,41.062870025634766,-124.14044952392578,Redwood
2022,12,40.83502960205078,-124.08181762695312,Redwood
2022,12,40.76068115234375,-124.18978881835938,Redwood
2022,12,40.801780700683594,-124.16705322265624,Redwood
2022,12,41.32135009765625,-124.03903198242188,Redwood
2022,12,41.66902160644531,-124.11322784423828,Redwood
2022,12,40.57419967651367,-124.1489715576172,Redwood
2022,12,41.28466033935547,-124.06327056884766,Redwood
2023,1,41.41122055053711,-124.00328826904295,Redwood
2023,1,40.893901824951165,-124.0818099975586,Redwood
2023,1,41.99126052856445,-124.20777893066406,Redwood
2023,1,40.87044143676758,-124.0823974609375,Redwood
2023,1,40.81795883178711,-124.09765625,Redwood
2023,1,41.6856803894043,-124.1072006225586,Redwood
2023,1,41.83797073364258,-124.1439208984375,Redwood
2023,1,41.79838180541992,-124.15204620361328,Redwood
2023,1,40.59724044799805,-124.16478729248048,Redwood
2023,1,41.01736831665039,-124.10665893554688,Redwood
2023,1,40.76625061035156,-124.19156646728516,Redwood
2023,1,40.787689208984375,-124.18048858642578,Redwood
2023,1,41.25925064086914,-124.09593963623048,Redwood
2023,1,40.85997009277344,-124.0827865600586,Redwood
2023,2,40.77421188354492,-124.19058990478516,Redwood
2023,2,41.810348510742195,-124.11316680908205,Redwood
2023,2,41.28464889526367,-124.06279754638672,Redwood
2023,2,41.275028228759766,-124.09459686279295,Redwood
2023,2,40.82027816772461,-124.09324645996094,Redwood
2023,2,40.91305923461914,-124.0911865234375,Redwood
2023,2,40.78950881958008,-124.1794662475586,Redwood
2023,2,41.42594909667969,-124.00749969482422,Redwood
2023,2,41.0994987487793,-124.15366363525392,Redwood
2023,2,40.03472137451172,-123.79225158691406,Redwood
2023,2,41.81774139404297,-124.14598083496094,Redwood
2023,2,40.94786071777344,-124.11604309082033,Redwood
2023,2,41.88505172729492,-124.13675689697266,Redwood
2023,2,41.811641693115234,-124.14685821533205,Redwood
2023,2,41.868858337402344,-124.13961791992188,Redwood
2023,2,40.890968322753906,-124.0803680419922,Redwood
2023,2,41.46348190307618,-124.03672790527344,Redwood
2023,2,40.63174057006836,-124.21439361572266,Redwood
2023,2,41.194149017333984,-124.11049652099608,Redwood
2023,2,40.70288848876953,-124.20905303955078,Redwood
2023,2,40.637840270996094,-124.21127319335938,Redwood
2023,3,41.245140075683594,-124.08779907226562,Redwood
2023,3,40.801780700683594,-124.16705322265624,Redwood
2023,3,40.596248626708984,-124.16278076171876,Redwood
2023,3,40.80265045166016,-124.16150665283205,Redwood
2023,3,40.9168701171875,-124.09349822998048,Redwood
2023,3,41.8454704284668,-123.96868133544922,Redwood
2023,3,40.76816940307618,-124.19199371337892,Redwood
2023,3,40.775588989257805,-124.19033050537108,Redwood
2023,3,40.854278564453125,-124.08219909667967,Redwood
2023,3,40.30931091308594,-123.9059600830078,Redwood
2023,3,40.915279388427734,-124.09243774414062,Redwood
2023,3,40.70378112792969,-124.20953369140624,Redwood
2023,3,40.513790130615234,-124.12761688232422,Redwood
2023,3,41.864898681640625,-123.86402130126952,Redwood
2023,3,40.803680419921875,-124.15960693359376,Redwood
2023,3,41.86159133911133,-124.1414031982422,Redwood
2023,3,41.43001937866211,-124.01701354980467,Redwood
2023,3,41.96171188354492,-124.20276641845705,Redwood
2023,3,40.42192077636719,-123.98200988769533,Redwood
2023,3,41.8394889831543,-124.03302764892578,Redwood
2023,3,41.17591094970703,-124.10266876220705,Redwood
2023,3,41.76660919189453,-124.1934814453125,Redwood
2023,4,40.80385971069336,-124.15367889404295,Redwood
2023,4,41.1887092590332,-124.1082763671875,Redwood
2023,4,40.621639251708984,-124.21137237548828,Redwood
2023,4,40.827491760253906,-124.084228515625,Redwood
2023,4,40.02233123779297,-123.79367065429688,Redwood
2023,4,40.81415939331055,-124.1051025390625,Redwood
2023,4,41.20122146606445,-124.11042022705078,Redwood
2023,4,40.48859024047851,-124.0978775024414,Redwood
2023,4,40.493309020996094,-124.09764099121094,Redwood
2023,4,40.66315078735352,-124.20382690429688,Redwood
2023,4,40.73226165771485,-124.21411895751952,Redwood
2023,4,40.886810302734375,-124.07993316650392,Redwood
2023,4,40.92107009887695,-124.09873199462892,Redwood
2023,4,41.885711669921875,-124.13661956787108,Redwood
2023,4,41.81058883666992,-124.12135314941406,Redwood
2023,4,41.19580841064453,-124.1101531982422,Redwood
2023,4,41.931781768798835,-124.15332794189452,Redwood
2023,4,40.8008918762207,-124.17346954345705,Redwood
2023,4,40.3238410949707,-123.92170715332033,Redwood
2023,4,40.804901123046875,-124.14275360107422,Redwood
2023,4,40.80025100708008,-124.1750717163086,Redwood
2023,4,41.27293014526367,-124.09503936767578,Redwood
2023,5,40.92084884643555,-124.09809112548828,Redwood
2023,5,41.80878829956055,-124.0505599975586,Redwood
2023,5,40.93292999267578,-124.11432647705078,Redwood
2023,5,40.869720458984375,-124.08290100097656,Redwood
2023,5,40.80133819580078,-124.17024230957033,Redwood
2023,5,40.780521392822266,-124.185546875,Redwood
2023,5,40.804988861083984,-124.14250946044922,Redwood
2023,5,40.642059326171875,-124.20929718017578,Redwood
2023,5,40.86117172241211,-124.08255004882812,Redwood
2023,5,41.33966064453125,-124.03341674804688,Redwood
2023,5,40.80323028564453,-124.1628875732422,Redwood
2023,5,40.89210891723633,-124.08084106445312,Redwood
2023,5,40.25920867919922,-123.8438720703125,Redwood
2023,5,41.93220138549805,-124.15572357177734,Redwood
2023,5,40.78057098388672,-124.1856689453125,Redwood
2023,5,41.61725997924805,-124.10874176025392,Redwood
2023,5,41.85914993286133,-124.14173889160156,Redwood
2023,6,40.833518981933594,-124.08187866210938,Redwood
2023,6,41.79827880859375,-124.05792999267578,Redwood
2023,6,41.33768081665039,-124.03082275390624,Redwood
2023,6,41.83824157714844,-123.93570709228516,Redwood
2023,6,40.866119384765625,-124.08294677734376,Redwood
2023,6,41.60356903076172,-124.10008239746094,Redwood
2023,6,41.87424850463867,-123.83135986328124,Redwood
2023,6,41.446990966796875,-124.0225067138672,Redwood
2023,6,41.822288513183594,-124.03433990478516,Redwood
2023,6,41.61840057373047,-124.10967254638672,Redwood
2023,6,40.518310546875,-124.13980102539062,Redwood
2023,6,40.8048095703125,-124.14344787597656,Redwood
2023,6,41.73400115966797,-124.14952850341795,Redwood
2023,6,41.7681999206543,-124.19117736816406,Redwood
2023,6,40.21992111206055,-123.82245635986328,Redwood
2023,6,41.887298583984375,-123.80613708496094,Redwood
2023,6,40.80385971069336,-124.15367889404295,Redwood
2023,6,40.82904815673828,-124.08283233642578,Redwood
2023,6,41.998191833496094,-124.20828247070312,Redwood
2023,7,41.583438873291016,-124.08373260498048,Redwood
2023,7,40.96928024291992,-124.1162109375,Redwood
2023,7,40.80175018310547,-124.17350769042967,Redwood
2023,7,40.70143127441406,-124.2072525024414,Redwood
2023,7,40.2770881652832,-123.88404083251952,Redwood
2023,7,40.46583938598633,-124.09335327148438,Redwood
2023,7,40.08863067626953,-123.790283203125,Redwood
2023,7,40.969520568847656,-124.11604309082033,Redwood
2023,7,40.32558059692382,-123.92169952392578,Redwood
2023,7,40.89004135131836,-124.0802001953125,Redwood
2023,7,41.80913162231445,-124.04856872558594,Redwood
2023,7,41.32400131225586,-124.0360870361328,Redwood
2023,7,40.39348983764648,-123.93370056152344,Redwood
2023,7,40.65359115600586,-124.21150207519533,Redwood
2023,7,40.02598190307618,-123.79380035400392,Redwood
2023,7,40.8048095703125,-124.14916229248048,Redwood
2023,7,40.61865997314453,-124.20353698730467,Redwood
2023,7,41.75804901123047,-124.19818878173828,Redwood
2023,7,40.790679931640625,-124.17884826660156,Redwood
2023,7,40.50244903564453,-124.1006088256836,Redwood
2023,8,41.59217071533203,-124.09677886962892,Redwood
2023,8,41.22888946533203,-124.0843505859375,Redwood
2023,8,40.89764022827149,-124.08335876464844,Redwood
2023,8,40.18149185180664,-123.77629852294922,Redwood
2023,8,40.646881103515625,-124.20932769775392,Redwood
2023,8,41.80809020996094,-124.127197265625,Redwood
2023,8,40.703861236572266,-124.20935821533205,Redwood
2023,8,40.920021057128906,-124.09661865234376,Redwood
2023,8,41.86790084838867,-123.83689880371094,Redwood
2023,8,40.8008918762207,-124.17346954345705,Redwood
2023,8,41.23524856567382,-124.08373260498048,Redwood
2023,8,40.72320938110352,-124.21510314941406,Redwood
2023,8,40.09233093261719,-123.79160308837892,Redwood
2023,8,40.96928024291992,-124.11620330810548,Redwood
2023,8,40.80387115478515,-124.14929962158205,Redwood
2023,8,41.693218231201165,-124.11064910888672,Redwood
2023,9,40.80261993408203,-124.16725158691406,Redwood
2023,9,41.33386993408203,-124.03109741210938,Redwood
2023,9,41.80437850952149,-124.14327239990234,Redwood
2023,9,40.5141716003418,-124.1287078857422,Redwood
2023,9,41.85818862915039,-123.88353729248048,Redwood
2023,9,40.863250732421875,-124.08248138427734,Redwood
2023,9,40.603538513183594,-124.17566680908205,Redwood
2023,9,40.250831604003906,-123.83144378662108,Redwood
2023,9,40.80537033081055,-124.1410903930664,Redwood
2023,9,40.594730377197266,-124.15955352783205,Redwood
2023,9,40.019779205322266,-123.79190826416016,Redwood
2023,9,40.89765167236328,-124.08335876464844,Redwood
2023,9,40.214561462402344,-123.79264831542967,Redwood
2023,9,41.32048034667969,-124.0395736694336,Redwood
2023,9,40.41204071044922,-123.9618682861328,Redwood
2023,9,40.78432846069336,-124.18267059326172,Redwood
2023,9,41.942718505859375,-124.18852996826172,Redwood
2023,9,41.02756118774414,-124.10704803466795,Redwood
2023,10,40.60881042480469,-124.18665313720705,Redwood
2023,10,41.811721801757805,-124.10491180419922,Redwood
2023,10,41.011940002441406,-124.10916900634766,Redwood
2023,10,41.814579010009766,-124.04380798339844,Redwood
2023,10,40.8046989440918,-124.1514892578125,Redwood
2023,10,41.801029205322266,-124.05616760253906,Redwood
2023,10,40.77579116821289,-124.19024658203124,Redwood
2023,10,41.64670944213867,-124.11248779296876,Redwood
2023,10,40.30929183959961,-123.9059829711914,Redwood
2023,10,41.20206069946289,-124.11092376708984,Redwood
2023,10,41.301639556884766,-124.04801177978516,Redwood
2023,10,41.31248092651367,-124.04463958740234,Redwood
2023,10,40.44292068481445,-124.005126953125,Redwood
2023,10,40.44089889526367,-124.03807067871094,Redwood
2023,10,41.60322952270508,-124.1001205444336,Redwood
2023,10,40.80192947387695,-124.1659927368164,Redwood
2023,10,40.78493118286133,-124.18215942382812,Redwood
2023,10,40.0224609375,-123.79371643066406,Redwood
2023,11,41.84563064575195,-123.97676849365234,Redwood
2023,11,40.29436874389648,-123.89347076416016,Redwood
2023,11,41.445919036865234,-124.02079010009766,Redwood
2023,11,40.58079147338867,-124.15064239501952,Redwood
2023,11,41.45479965209961,-124.03102111816406,Redwood
2023,11,40.80389022827149,-124.15258026123048,Redwood
2023,11,41.695701599121094,-124.11788940429688,Redwood
2023,11,41.358009338378906,-124.01177978515624,Redwood
2023,11,41.80820846557618,-124.13292694091795,Redwood
2023,11,40.93207931518555,-124.1139678955078,Redwood
2023,11,41.45476913452149,-124.03101348876952,Redwood
2023,11,40.80398178100586,-124.1574935913086,Redwood
2023,11,40.414249420166016,-123.97466278076172,Redwood
2023,11,40.8980598449707,-124.08357238769533,Redwood
2023,11,40.871299743652344,-124.08934020996094,Redwood
2023,11,41.33325958251953,-124.03101348876952,Redwood
2023,11,40.140380859375,-123.80879974365234,Redwood
2023,11,41.810768127441406,-124.12550354003906,Redwood
2023,12,41.80870056152344,-124.13242340087892,Redwood
2023,12,41.80799865722656,-124.05216979980467,Redwood
2023,12,40.89154815673828,-124.08052825927734,Redwood
2023,12,40.62205123901367,-124.21205139160156,Redwood
2023,12,40.8350715637207,-124.08181762695312,Redwood
2023,12,40.789100646972656,-124.17945861816406,Redwood
2023,12,41.96031951904297,-124.20340728759766,Redwood
2023,12,41.8980712890625,-124.1366729736328,Redwood
2023,12,41.898658752441406,-124.13662719726562,Redwood
2023,12,40.63948822021485,-124.21029663085938,Redwood
2023,12,40.80147933959961,-124.1692123413086,Redwood
2023,12,41.55524063110352,-124.0559310913086,Redwood
2023,12,40.89583969116211,-124.08242034912108,Redwood
2023,12,41.62350082397461,-124.11116027832033,Redwood
2023,12,40.805519104003906,-124.12246704101562,Redwood
2024,1,40.801849365234375,-124.16632843017578,Redwood
2024,1,41.06111145019531,-124.13706970214844,Redwood
2024,1,41.23691940307618,-124.08354949951172,Redwood
2024,1,40.391151428222656,-123.93270874023438,Redwood
2024,1,40.60554885864258,-124.18034362792967,Redwood
2024,1,40.7793083190918,-124.1872100830078,Redwood
2024,1,41.94124984741211,-124.18536376953124,Redwood
2024,1,40.7982292175293,-124.17510223388672,Redwood
2024,1,41.056739807128906,-124.128662109375,Redwood
2024,1,40.702289581298835,-124.20790863037108,Redwood
2024,1,41.01298904418945,-124.1081771850586,Redwood
2024,1,41.769989013671875,-124.18932342529295,Redwood
2024,1,40.568649291992195,-124.14852905273438,Redwood
2024,1,41.9498291015625,-124.19989776611328,Redwood
2024,1,40.80268859863281,-124.16047668457033,Redwood
2024,1,40.520511627197266,-124.1455078125,Redwood
2024,1,40.70011901855469,-124.20571899414062,Redwood
2024,1,40.7806396484375,-124.18572235107422,Redwood
2024,1,41.84307098388672,-123.99974822998048,Redwood
2024,1,40.80353927612305,-124.16071319580078,Redwood
2024,1,40.71385955810547,-124.21465301513672,Redwood
2024,1,41.8148193359375,-124.0434799194336,Redwood
2024,2,40.58258819580078,-124.15144348144533,Redwood
2024,2,41.397518157958984,-123.99359130859376,Redwood
2024,2,40.92844009399414,-124.11292266845705,Redwood
2024,2,40.80323028564453,-124.1628875732422,Redwood
2024,2,40.03805923461914,-123.7766571044922,Redwood
2024,2,40.62133026123047,-124.21066284179688,Redwood
2024,2,40.80459976196289,-124.14875030517578,Redwood
2024,2,41.6591796875,-124.1162567138672,Redwood
2024,2,40.4635009765625,-124.09102630615234,Redwood
2024,2,41.83797836303711,-124.03623962402344,Redwood
2024,2,40.3025016784668,-123.89285278320312,Redwood
2024,3,40.47407150268555,-124.09970855712892,Redwood
2024,3,40.805519104003906,-124.12246704101562,Redwood
2024,3,41.56473159790039,-124.06706237792967,Redwood
2024,3,40.654441833496094,-124.21048736572266,Redwood
2024,3,41.60289001464844,-124.1002197265625,Redwood
2024,3,40.92366027832031,-124.10408020019533,Redwood
2024,3,40.89426040649414,-124.08159637451172,Redwood
2024,3,40.86423873901367,-124.0832977294922,Redwood
2024,3,40.803070068359375,-124.1640167236328,Redwood
2024,3,40.31555938720703,-123.9172134399414,Redwood
2024,3,40.70241928100586,-124.20836639404295,Redwood
2024,3,40.803279876708984,-124.15621948242188,Redwood
2024,3,41.619998931884766,-124.10951232910156,Redwood
2024,3,40.80261993408203,-124.16725158691406,Redwood
2024,3,41.86143112182618,-124.1410675048828,Redwood
2024,3,40.820289611816406,-124.09324645996094,Redwood
2024,3,41.63494873046875,-124.11566925048828,Redwood
2024,3,41.187889099121094,-124.10755157470705,Redwood
2024,3,41.73604965209961,-124.15396881103516,Redwood
2024,3,40.74589920043945,-124.19879913330078,Redwood
2024,3,40.67491149902344,-124.20128631591795,Redwood
2024,3,41.1867790222168,-124.10794067382812,Redwood
2024,3,40.80385971069336,-124.15367889404295,Redwood
2024,3,40.61674118041992,-124.19837951660156,Redwood
2024,3,41.84490966796875,-124.14325714111328,Redwood
2024,4,40.80202102661133,-124.17011260986328,Redwood
2024,4,40.605220794677734,-124.17801666259766,Redwood
2024,4,40.63899993896485,-124.21082305908205,Redwood
2024,4,40.62813949584961,-124.21607208251952,Redwood
2024,4,41.514949798583984,-124.02919769287108,Redwood
2024,4,41.81037139892578,-124.12165069580078,Redwood
2024,4,41.89331817626953,-123.79065704345705,Redwood
2024,5,40.79151153564453,-124.17835235595705,Redwood
2024,5,41.523799896240234,-124.03462982177734,Redwood
2024,5,41.700321197509766,-124.1211395263672,Redwood
2024,5,40.80398178100586,-124.15696716308594,Redwood
2024,5,40.96783828735352,-124.11578369140624,Redwood
2024,5,41.73147964477539,-124.14585113525392,Redwood
2024,5,40.860870361328125,-124.08235931396484,Redwood
2024,5,41.07217025756836,-124.14138793945312,Redwood
2024,5,40.780471801757805,-124.18566131591795,Redwood
2024,5,40.865440368652344,-124.0830535888672,Redwood
2024,5,40.39255905151367,-123.93309783935548,Redwood
2024,5,40.20475006103515,-123.78917694091795,Redwood
2024,6,41.63982009887695,-124.11505126953124,Redwood
2024,6,40.08163070678711,-123.79055786132812,Redwood
2024,6,41.992431640625,-124.20777893066406,Redwood
2024,6,40.35013961791992,-123.9296417236328,Redwood
2024,6,41.69308090209961,-124.11016082763672,Redwood
2024,6,40.90475082397461,-124.08412933349608,Redwood
2024,6,41.990989685058594,-123.71784210205078,Redwood
2024,6,40.44147109985352,-124.02239227294922,Redwood
2024,6,40.840850830078125,-124.08168029785156,Redwood
2024,6,40.58147811889648,-124.15097045898438,Redwood
2024,6,41.637420654296875,-124.11495208740234,Redwood
2024,6,40.44491958618164,-124.03972625732422,Redwood
2024,6,40.90283966064453,-124.08631134033205,Redwood
2024,6,40.7982292175293,-124.17510223388672,Redwood
2024,7,41.80950164794922,-124.08744049072266,Redwood
2024,7,40.617488861083984,-124.20085144042967,Redwood
2024,7,41.808650970458984,-124.08570861816406,Redwood
2024,7,41.67824172973633,-124.11313629150392,Redwood
2024,7,40.24681854248047,-123.83155822753906,Redwood
2024,7,40.50437927246094,-124.10265350341795,Redwood
2024,7,40.9659309387207,-124.11582946777344,Redwood
2024,7,41.852989196777344,-123.896240234375,Redwood
2024,7,40.89789962768555,-124.08352661132812,Redwood
2024,7,40.79412078857422,-124.17682647705078,Redwood
2024,7,40.7806510925293,-124.18560791015624,Redwood
2024,7,40.469730377197266,-124.09691619873048,Redwood
2024,8,41.564430236816406,-124.06680297851562,Redwood
2024,8,41.25836944580078,-124.09568786621094,Redwood
2024,8,41.80839920043945,-124.12995910644533,Redwood
2024,8,41.80773162841797,-124.14717864990234,Redwood
2024,8,40.93080139160156,-124.1138916015625,Redwood
2024,8,40.79412078857422,-124.17682647705078,Redwood
2024,8,41.596820831298835,-124.10099792480467,Redwood
2024,8,40.9698600769043,-124.1160888671875,Redwood
2024,8,41.742191314697266,-124.1669921875,Redwood
2024,8,40.40510177612305,-123.9558563232422,Redwood
2024,8,40.834999084472656,-124.08181762695312,Redwood
2024,8,40.77534866333008,-124.19037628173828,Redwood
2024,8,41.647090911865234,-124.11231231689452,Redwood
2024,8,41.46012115478515,-124.03368377685548,Redwood
2024,8,40.2175407409668,-123.81803894042967,Redwood
2024,8,40.22005844116211,-123.82243347167967,Redwood
2024,8,40.80958938598633,-124.11408233642578,Redwood
2024,8,40.72856903076172,-124.21441650390624,Redwood
2024,9,40.8029899597168,-124.15834808349608,Redwood
2024,9,41.8619499206543,-124.14109802246094,Redwood
2024,9,40.80385971069336,-124.15367889404295,Redwood
2024,9,41.453960418701165,-124.03053283691406,Redwood
2024,9,40.533931732177734,-124.14998626708984,Redwood
2024,9,41.18804168701172,-124.10780334472656,Redwood
2024,9,41.72187042236328,-124.13835906982422,Redwood
2024,9,40.199161529541016,-123.77716827392578,Redwood
2024,9,40.395320892333984,-123.93560028076172,Redwood
2024,9,41.951690673828125,-124.202880859375,Redwood
2024,9,41.80791091918945,-124.14755249023438,Redwood
2024,9,41.84357070922851,-124.01647186279295,Redwood
2024,9,41.57661056518555,-124.07363891601562,Redwood
2024,10,41.1757698059082,-124.10262298583984,Redwood
2024,10,40.84090042114258,-124.08174896240234,Redwood
2024,10,41.25276947021485,-124.08924865722656,Redwood
2024,10,40.62556838989258,-124.21637725830078,Redwood
2024,10,40.778751373291016,-124.18782806396484,Redwood
2024,10,40.80503845214844,-124.1427993774414,Redwood
2024,10,41.80313873291016,-124.08199310302734,Redwood
2024,10,41.65911102294922,-124.11591339111328,Redwood
2024,10,41.809940338134766,-124.11209106445312,Redwood
2024,10,40.150299072265625,-123.796630859375,Redwood
2024,10,41.87223815917969,-123.83173370361328,Redwood
2024,10,40.7890510559082,-124.1798095703125,Redwood
2024,10,41.89120101928711,-123.79280090332033,Redwood
2024,10,41.91910171508789,-124.13655853271484,Redwood
2024,10,41.922271728515625,-123.76319122314452,Redwood
2024,10,41.32601165771485,-124.03366088867188,Redwood
2024,10,40.07926940917969,-123.7896728515625,Redwood
2024,10,41.6775016784668,-124.11296081542967,Redwood
2024,10,40.77170944213867,-124.19107818603516,Redwood
2024,10,41.46976089477539,-124.04100799560548,Redwood
2024,10,40.55778121948242,-124.14691925048828,Redwood
2024,11,40.46234893798828,-124.08715057373048,Redwood
2024,11,40.83502960205078,-124.08184814453124,Redwood
2024,11,40.80247116088867,-124.16831207275392,Redwood
2024,11,40.83502960205078,-124.081787109375,Redwood
2024,11,40.80192947387695,-124.1659927368164,Redwood
2024,11,40.44356155395508,-124.03971862792967,Redwood
2024,11,40.820831298828125,-124.09224700927734,Redwood
2024,11,40.78432846069336,-124.18267059326172,Redwood
2024,11,41.80435943603515,-124.14308166503906,Redwood
2024,11,41.808719635009766,-124.05059814453124,Redwood
2024,11,40.39984130859375,-123.9509735107422,Redwood
2024,11,41.82255172729492,-124.0322265625,Redwood
2024,11,41.41648864746094,-123.998779296875,Redwood
