Region,Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Park Accepted,Sens?,Record Status,Occurrence,Occurrence Tags,Nativeness,Nativeness Tags,Abundance,NPS Tags,Park Tags,Internal Park Tags,References,Observations,Vouchers,ExternalLinks,T&E,State Status,Ozone,GRank,SRank
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,138192,39806.0,Active,Carex simulata,"analogue sedge, shortbeak sedge",,Accepted,No,Approved,Present,,Native,,Rare,,,,1.0,,3.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,138195,39809.0,Active,Carex specifica,narrowfruit sedge,,Accepted,No,Approved,Present,,Native,,Common,,,,1.0,,12.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,138197,39810.0,Active,Carex spectabilis,showy sedge,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,28.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,206767,527159.0,Active,Carex stipata var. stipata,owlfruit sedge,,Accepted,No,Approved,Present,,Native,,Rare,,,,1.0,,,,,,,G5T5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,138209,39821.0,Active,Carex straminiformis,Shasta sedge,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,11.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,138215,39827.0,Active,Carex subfusca,brown sedge,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,9.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,138217,39829.0,Active,Carex subnigricans,"black sedge, nearlyblack sedge",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,13.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,138225,39836.0,Active,Carex tahoensis,Tahoe sedge,,Accepted,No,Approved,Present,,Native,,Rare,Management Priority,,,1.0,,,,,,,G5,CA: S4
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,166960,507771.0,Active,Carex tiogana,Tioga Pass sedge,,Accepted,No,Approved,Present,,Native,,Rare,,,,1.0,,1.0,,,,,G1Q,CA: S1
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,138235,39845.0,Active,Carex tompkinsii,Thompkins' sedge,,Accepted,No,Approved,Present,,Native,,Rare,Management Priority,,,1.0,,4.0,,RT,CA: SR,,G3G4,CA: S3S4
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,151292,501288.0,Active,Carex utriculata,Northwest Territory sedge,,Accepted,No,Approved,Present,,Native,,Common,,,,1.0,,22.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,138253,39861.0,Active,Carex vernacula,"native sedge, spring sedge",,Accepted,No,Approved,Present,,Native,,Common,,,,1.0,,12.0,,,,,G4,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,206803,527176.0,Active,Carex vesicaria var. vesicaria,"blister sedge, lesser bladder sedge",,Accepted,No,Approved,Present,,Native,,Common,,,,1.0,,9.0,,,,,G5TNR,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,138263,39870.0,Active,Carex whitneyi,"Whitney sedge, Whitney's sedge",,Accepted,No,Approved,Present,,Native,,Common,,,,1.0,,20.0,,RT,,,G3,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,138983,39920.0,Active,Cyperus eragrostis,tall flatsedge,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,2.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,138282,39888.0,Active,Cyperus esculentus,"chufa flatsedge, yellow nutgrass, yellow nutsedge",,Accepted,No,Approved,Probably Present,,Native,,,,,,,,2.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,156197,501940.0,Active,Cyperus squarrosus,"awned flat sedge, bearded flatsedge, bearded nutgrass",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,23.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,139081,40009.0,Active,Dulichium arundinaceum,threeway sedge,,Accepted,No,Approved,Present,,Native,,Rare,Management Priority,,,1.0,,13.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,211933,527851.0,Active,Eleocharis acicularis var. acicularis,"needle spikerush, needle spike-rush",Eleocharis acicularis,Accepted,No,Approved,Present,,Native,,Common,,,,1.0,,10.0,,,,,G5T5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,223012,534776.0,Active,Eleocharis acicularis var. bella,,,Accepted,No,Approved,Present,,Native,,Common,,,,1.0,,9.0,,,,,,
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,139107,40032.0,Active,Eleocharis bolanderi,Bolander's spikerush,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,,,,,,G4,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,155282,502235.0,Active,Eleocharis decumbens,decumbent spikerush,,Accepted,No,Approved,Present,,Native,,Rare,,,,,,5.0,,,,,G3?,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,140191,40051.0,Active,Eleocharis macrostachya,pale spikerush,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,10.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,223085,534810.0,Active,Eleocharis obtusa var. engelmannii,,Eleocharis engelmannii,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,7.0,,,,,,
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,140204,40063.0,Active,Eleocharis parishii,"Parish spikerush, Parish's spikerush",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,3.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,140205,40064.0,Active,Eleocharis pauciflora,,Eleocharis quinqueflora,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,14.0,,,,,,
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,140239,40095.0,Active,Eriophorum crinigerum,fringed cottongrass,Eriophorum criniger,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,17.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,140240,40096.0,Active,Eriophorum gracile,"slender cottongrass, slender cotton-grass, slender cottonsedge",,Accepted,No,Approved,Present,,Native,,Rare,Management Priority,,,1.0,,9.0,,,,,G5,CA: S4
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,184458,515464.0,Active,Kobresia bellardii,,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,1.0,,,,,,,,
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,162242,503499.0,Active,Lipocarpha micrantha,"dwarf bulrush, smallflower halfchaff sedge, small-flower halfchaff sedge, smallflower hemicarpha",,Accepted,No,Approved,Present,,Native,,Rare,,,,,,4.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,162246,503500.0,Active,Lipocarpha occidentalis,western halfchaff sedge,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,16.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,140302,40151.0,Active,Rhynchospora alba,white beaksedge,,Accepted,No,Approved,Present,,Native,,Rare,Management Priority,,,1.0,,,,,,,G5,CA: S2
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,291918,566425.0,Active,Scirpus acutus var. occidentalis,,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,10.0,,,,,,
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,140917,40226.0,Active,Scirpus americanus,,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,1.0,,,,,,,,
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,140938,40245.0,Active,Scirpus cernuus,low bulrush,,Accepted,No,Approved,Unconfirmed,,Native,,,,,,,,1.0,,,,,,
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,140940,40247.0,Active,Scirpus clementis,,,Accepted,No,Approved,Present,,Native,,Rare,Management Priority,,,1.0,,19.0,,,,,,
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,140942,40249.0,Active,Scirpus congdonii,Congdon's bulrush,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,5.0,,,,,G3G4,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,140919,40228.0,Active,Scirpus cyperinus,"bulrush, woolgrass",,Accepted,No,Approved,Present,,Non-native,,Rare,,,,1.0,,1.0,,,,,G5,
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,140948,40254.0,Active,Scirpus diffusus,umbrella bulrush,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,1.0,,,,,G3G4,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,140927,40235.0,Active,Scirpus microcarpus,"panicled bulrush, red-tinge bulrush, smallfruit bulrush",,Accepted,No,Approved,Present,,Native,,Common,,,,1.0,,6.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,141773,40275.0,Active,Scirpus pungens,,"Schoenoplectus pungens var. badius, Schoenoplectus pungens",Accepted,No,Approved,Not In Park,Historical,Native,,,,,,,,3.0,,,,,,
,YOSE,Yosemite,Vascular Plant,6,Poales,Cyperaceae,140930,40238.0,Active,Scirpus subterminalis,,Schoenoplectus subterminalis,Accepted,No,Approved,Present,,Native,,Rare,Management Priority,,,,,8.0,,,,,,
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,143439,39223.0,Active,Juncus balticus,Baltic rush,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,6.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,143473,39254.0,Active,Juncus bryoides,moss rush,,Accepted,No,Approved,Probably Present,,Native,,,,,,,,1.0,,,,,G4,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,213095,528601.0,Active,Juncus bufonius var. bufonius,toad rush,,Accepted,No,Approved,Present,,Native,,Common,,,,1.0,,3.0,,,,,G5T5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,213099,528603.0,Active,Juncus bufonius var. occidentalis,toad rush,,Accepted,No,Approved,Present,,Native,,Common,,,,1.0,,8.0,,,,,G5TNR,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,143476,39257.0,Active,Juncus capillaris,hairystem dwarf rush,,Accepted,No,Approved,Present,,Native,,Rare,,,,1.0,,8.0,,,,,G4,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,143478,39259.0,Active,Juncus chlorocephalus,greenhead rush,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,26.0,,,,,G3?,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,143481,39261.0,Active,Juncus confusus,Colorado rush,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,2.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,213107,528607.0,Active,Juncus covillei var. obtusatus,Coville's rush,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,4.0,,,,,G5T4,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,143486,39266.0,Active,Juncus drummondii,"Drummond rush, Drummond's rush",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,13.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,143487,39267.0,Active,Juncus dubius,"dubius rush, Mariposa rush, questionable rush",,Accepted,No,Approved,Present,,Native,,Common,,,,1.0,,9.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,213951,528614.0,Active,Juncus effusus var. exiguus,"lamp rush, small rush",,Accepted,No,Approved,Present,,Native,,Common,,,,1.0,,7.0,,,,,,
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,213955,528616.0,Active,Juncus effusus var. pacificus,Pacific rush,,Accepted,No,Approved,Present,,Native,,Common,,,,1.0,,1.0,,,,,,
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,143489,39269.0,Active,Juncus ensifolius,"swordleaf rush, three-stamened rush",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,8.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,213968,528622.0,Active,Juncus hemiendytus var. abjectus,Herman's dwarf rush,,Accepted,No,Approved,Present,,Native,,Rare,,,,1.0,,2.0,,,,,G5T5,CA: S4
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,213970,528623.0,Active,Juncus hemiendytus var. hemiendytus,Herman's dwarf rush,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,3.0,,,,,G5T5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,158272,503256.0,Active,Juncus longistylis,"long-style rush, long-styled rush",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,158276,503258.0,Active,Juncus macrandrus,longanther rush,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,7.0,,,,,G3G4,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,143516,39293.0,Active,Juncus mertensianus,Mertens' rush,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,8.0,,RT,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,143517,39294.0,Active,Juncus mexicanus,Mexican rush,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,10.0,,,,,G4G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,143518,39295.0,Active,Juncus nevadensis,"Nevada rush, Sierra rush",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,21.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,158291,503265.0,Active,Juncus occidentalis,western rush,,Accepted,No,Approved,Present,,Native,,Common,,,,1.0,,3.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,143522,39299.0,Active,Juncus orthophyllus,straightleaf rush,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,11.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,143459,39241.0,Active,Juncus oxymeris,pointed rush,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,25.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,143525,39300.0,Active,Juncus parryi,"Parry rush, Parry's rush",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,30.0,,,,,G4G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,144356,39311.0,Active,Juncus saximontanus,Rocky Mountain rush,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,1.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,143461,39243.0,Active,Juncus tenuis,"field rush, path rush, poverty rush, slender rush, slender yard rush, wiregrass",,Accepted,No,Approved,Probably Present,,Native,,,,,,,,6.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,158293,503266.0,Active,Juncus tiehmii,"Nevada rush, Tiehm's rush",,Accepted,No,Approved,Present,,Native,,Rare,,,,,,3.0,,,,,G4,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,144369,39323.0,Active,Juncus triformis,Yosemite dwarf rush,,Accepted,No,Approved,Present,,Native,,Common,,,,1.0,,5.0,,,,,G2G3,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,144372,39326.0,Active,Juncus uncialis,twelfth rush,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,,,2.0,,,,,G3G4,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,144375,39329.0,Active,Juncus xiphioides,irisleaf rush,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,2.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,144386,39339.0,Active,Luzula comosa,Pacific woodrush,,Accepted,No,Approved,Present,,Native,,Common,,,,1.0,,35.0,,,,,G4G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,144389,39341.0,Active,Luzula divaricata,forked woodrush,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,24.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,189250,516462.0,Active,Luzula orestera,Sierra woodrush,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,11.0,,,,,G3,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,144395,39347.0,Active,Luzula parviflora,"millet woodrush, smallflower woodrush, smallflowered woodrush",,Accepted,No,Approved,Present,,Native,,Common,,,,1.0,,21.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,144399,39350.0,Active,Luzula spicata,"spiked woodrush, spiked wood-rush",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,13.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Juncaceae,144388,39340.0,Active,Luzula subcongesta,Donner woodrush,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,16.0,,,,,G4,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,168695,507944.0,Active,Achnatherum latiglume,Sierra needlegrass,,Accepted,No,Approved,Present,,Native,,Rare,Management Priority,,,1.0,,5.0,,,,,G4,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,168697,507945.0,Active,Achnatherum lemmonii,Lemmon's needlegrass,,Accepted,No,Approved,Present,,Native,,Common,,,,1.0,,10.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,168699,507946.0,Active,Achnatherum lettermanii,"Letterman needlegrass, Letterman's needlegrass",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,4.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,203111,525105.0,Active,Achnatherum nelsonii ssp. dorei,"Columbia needlegrass, Dore's needlegrass",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,,,2.0,,,,,G5T5?,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,168705,507949.0,Active,Achnatherum nevadense,Nevada needlegrass,,Accepted,No,Approved,Present,,Native,,Rare,,,,,,2.0,,,,,G4,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,168708,507950.0,Active,Achnatherum occidentale,western needlegrass,,Undecided,No,In Review,,,,,,,,,,,2.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,203117,525108.0,Active,Achnatherum occidentale ssp. californicum,California needlegrass,,Accepted,No,Approved,Present,,Native,,Common,,,,1.0,,4.0,,,,,G5T5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,203119,525109.0,Active,Achnatherum occidentale ssp. occidentale,"western needle grass, western needlegrass",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,34.0,,,,,G5TNR,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,203122,525110.0,Active,Achnatherum occidentale ssp. pubescens,"Elmer's needlegrass, pubescent western needlegrass",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,4.0,,,,,G5T5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,168716,507954.0,Active,Achnatherum pinetorum,"pine needlegrass, pine-forest needle grass, pinewoods needlegrass",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,6.0,,,,,G4,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,169414,507961.0,Active,Achnatherum thurberianum,Thurber's needlegrass,,Accepted,No,Approved,Probably Present,,Native,,,,,,,,2.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,89942,185249.0,Active,Agrostis capillaris,"colonial bent, colonial bentgrass",,Accepted,No,Approved,Present,,Non-native,,Rare,Management Priority,,,,,2.0,,,,,GNR,CA: SNA
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,142882,40412.0,Active,Agrostis exarata,spike bentgrass,,Accepted,No,Approved,Present,,Native,,Common,,,,1.0,,16.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,142884,40414.0,Active,Agrostis gigantea,"black bent, redtop, water bentgrass",,Accepted,No,Approved,Present,,Non-native,,Common,Management Priority,,,1.0,,13.0,,,,,G4G5,CA: SNA
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,86343,182505.0,Active,Agrostis humilis,"alpine bentgrass, mountain bent grass",,Accepted,No,Approved,Present,,Native,,Rare,Management Priority,,,1.0,,23.0,,,,,G4Q,CA: S2
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,142888,40418.0,Active,Agrostis idahoensis,"Idaho bentgrass, Idaho redtop",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,19.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,142866,40399.0,Active,Agrostis oregonensis,"Oregon bentgrass, Oregon redtop",,Accepted,No,Approved,Probably Present,,Native,,,,,,,,2.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,142893,40422.0,Active,Agrostis pallens,seashore bentgrass,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,6.0,,,,,G4G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,142895,40424.0,Active,Agrostis scabra,"rough bent, rough bentgrass, ticklegrass",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,33.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,142869,40400.0,Active,Agrostis stolonifera,"carpet bentgrass, creeping bent, creeping bentgrass, redtop, redtop bent, seaside bentgrass, spreading bent",,Accepted,No,Approved,Present,,Non-native,,Common,,,,1.0,,9.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,86349,182510.0,Active,Agrostis thurberiana,Thurber's bentgrass,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,12.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,291767,564993.0,Active,Agrostis variabilis,"mountain bentgrass, mountain redtop",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,27.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,171664,508500.0,Active,Agrostis viridis,,,Accepted,No,Approved,Probably Present,,Native,,,,,,,,1.0,,,,,,
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,140333,41376.0,Active,Aira caryophyllea,silver hairgrass,,Accepted,No,Approved,Present,,Non-native,,Common,,,,1.0,,3.0,,,,,GNR,CA: SNA
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,142908,40436.0,Active,Alopecurus aequalis,"short foxtail, shortawn foxtail, short-awn meadow-foxtail",,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,6.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,86363,182523.0,Active,Andropogon virginicus var. virginicus,"broomsedge, broomsedge bluestem",,Accepted,No,Approved,Present,,Non-native,,Rare,,,,,,4.0,,,,,G5T5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,140378,41416.0,Active,Aristida divaricata,poverty threeawn,,Accepted,No,Approved,Present,,Native,,Rare,,,,,,,,,,,G4G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,140422,41456.0,Active,Avena barbata,"slender oat, slender oats, slender wildoat",,Accepted,No,Approved,Present,,Non-native,,Common,,,,1.0,,8.0,,,,,GNR,CA: SNA
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,140424,41458.0,Active,Avena fatua,"flaxgrass, oatgrass, wheat oats, wild oat, wild oats",,Accepted,No,Approved,Present,,Non-native,,Common,,,,1.0,,1.0,,,,,GNR,CA: SNA
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,141037,41531.0,Active,Briza minor,little quakinggrass,,Accepted,No,Approved,Present,,Non-native,,Rare,,,,1.0,,1.0,,,,,GNR,CA: SNA
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,142970,40492.0,Active,Bromus arenarius,Australian brome,,Accepted,No,Approved,Present,,Non-native,,Rare,,,,1.0,,3.0,,,,,GNR,CA: SNA
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,153359,-502053.0,Inactive,Bromus carinatus var. carinatus,,,Accepted,No,Approved,Present,,Native,,Common,,,,1.0,,23.0,,,,,,
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,153750,501066.0,Active,Bromus catharticus,"rescue brome, rescue grass, rescuegras, rescuegrass",,Accepted,No,Approved,Present,,Non-native,,Rare,,,,,,1.0,,,,,GNR,CA: SNA
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,142974,40496.0,Active,Bromus ciliatus,fringed brome,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,8.0,,,,,G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,142976,40498.0,Active,Bromus diandrus,ripgut brome,,Accepted,No,Approved,Present,,Non-native,,Uncommon,,,,1.0,,12.0,,,,,G5,CA: SNA
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,142980,40500.0,Active,Bromus grandis,tall brome,,Accepted,No,Approved,Present,,Native,,Uncommon,,,,1.0,,1.0,,,,,G4G5,CA: SNR
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,153759,501070.0,Active,Bromus hordeaceus,"soft brome, soft chess",,Accepted,No,Approved,Present,,Non-native,,Uncommon,,,,1.0,,13.0,,,,,GNR,CA: SNA
,YOSE,Yosemite,Vascular Plant,6,Poales,Poaceae,200691,523701.0,Active,Bromus inermis ssp. inermis,smooth brome,,Accepted,No,Approved,Present,,Non-native,,Uncommon,Management Priority,,,1.0,,3.0,,,,,G5T5,CA: SNA
